replication_no,time,id,prev_WaitTime,curr_WaitTime,
6,618.129405,178,0.744541,40.673073,
6,623.981162,215,2.487115,46.402974,
6,632.235540,214,2.448854,53.514194,
6,636.240035,201,5.596290,55.011311,
6,639.115316,205,2.900523,53.537425,
6,640.232872,229,0.000000,50.599024,
6,643.714225,212,2.129633,54.914417,
6,643.921452,234,0.000000,44.959745,
6,644.847911,237,0.000000,45.159687,
6,648.827673,216,9.032002,56.409679,
6,660.419256,221,1.652689,58.786611,
6,661.267619,198,5.713386,57.972951,
6,668.668617,223,0.418145,58.987074,
6,669.113863,231,0.485358,46.208977,
6,669.567689,206,0.000000,45.172054,
6,670.599109,244,0.000000,42.480050,
6,674.850628,250,0.000000,46.118755,
6,675.485664,239,0.000000,43.218263,
6,675.741515,224,0.000000,40.339971,
6,688.195336,254,0.000000,42.974187,
6,690.954131,242,0.000000,42.866433,
6,696.058213,240,0.000000,45.615191,
6,696.374749,262,0.000000,36.242239,
6,698.061087,219,0.000000,37.086951,
6,700.986378,230,0.000000,37.152707,
6,702.562976,233,0.000000,32.193174,
6,704.254038,248,0.000000,32.314837,
6,707.002280,249,0.000000,33.670310,
6,707.289229,268,0.000000,27.814484,
6,707.289626,238,0.000000,26.546242,
6,707.525870,253,0.000000,23.543516,
6,709.671252,241,0.000000,23.829038,
6,710.699955,252,0.000000,24.400900,
6,713.822341,272,0.000000,22.930380,
6,716.325855,257,1.533185,16.113076,
6,725.019374,264,0.000000,21.492834,
6,725.664133,243,0.000000,21.293193,
6,726.342428,285,0.000000,20.709269,
6,726.672296,283,0.000000,20.547652,
6,728.833952,269,1.846962,22.870134,
6,729.154872,251,2.503789,23.482846,
6,729.416030,273,3.681963,22.325860,
6,731.467620,259,0.752833,17.715162,
6,733.878245,293,0.000000,19.239140,
6,733.964924,291,0.000000,18.438201,
6,736.031876,270,10.331230,28.670853,
6,738.276556,297,0.000000,20.529752,
6,741.223497,258,3.278038,26.629386,
6,742.040181,265,1.644631,25.717425,
6,743.527008,263,6.354653,21.680981,
6,750.773961,266,10.514551,33.060689,
6,752.121254,280,5.043077,21.621706,
6,753.748053,274,10.948158,28.802644,
6,755.808672,302,0.000000,19.034163,
6,758.255307,275,7.547067,28.613507,
6,758.578931,296,0.000000,20.620532,
6,758.959364,245,4.774875,22.404906,
