attraction,time,availablebicycles,availabledock,replication,
Bicycle D,1128,79,1,5,
Dock D,1128,80,0,5,
Dock B,1130,72,8,5,
Bicycle D,1130,79,1,5,
Dock D,1130,80,0,5,
Dock A,1130,64,16,5,
Dock B,1131,71,9,5,
Dock B,1131,70,10,5,
Bicycle A,1133,63,17,5,
Dock A,1134,64,16,5,
Bicycle A,1134,63,17,5,
Dock B,1134,69,11,5,
Bicycle A,1134,62,18,5,
Dock B,1135,70,10,5,
Bicycle D,1135,79,1,5,
Dock D,1135,80,0,5,
Dock B,1136,69,11,5,
Dock A,1138,63,17,5,
Dock B,1139,70,10,5,
Dock B,1140,71,9,5,
Bicycle C,1140,79,1,5,
Dock C,1140,80,0,5,
Bicycle A,1141,62,18,5,
Dock B,1141,70,10,5,
Bicycle A,1142,61,19,5,
Bicycle C,1142,79,1,5,
Dock C,1142,80,0,5,
Bicycle C,1142,79,1,5,
Dock C,1142,80,0,5,
Dock B,1142,71,9,5,
Bicycle D,1142,79,1,5,
Dock D,1142,80,0,5,
Bicycle D,1143,79,1,5,
Dock D,1143,80,0,5,
Dock A,1145,62,18,5,
Dock A,1146,63,17,5,
Dock B,1146,72,8,5,
Dock B,1146,71,9,5,
Dock B,1148,70,10,5,
Bicycle C,1151,79,1,5,
Dock C,1151,80,0,5,
Dock B,1151,69,11,5,
Bicycle D,1151,79,1,5,
Dock D,1151,80,0,5,
Dock B,1152,70,10,5,
Bicycle A,1152,62,18,5,
Bicycle C,1153,79,1,5,
Dock C,1153,80,0,5,
Dock B,1156,69,11,5,
Bicycle C,1156,79,1,5,
Dock C,1156,80,0,5,
Dock A,1156,63,17,5,
Bicycle C,1158,79,1,5,
Dock C,1158,80,0,5,
Dock B,1161,70,10,5,
Bicycle D,1161,79,1,5,
Dock D,1161,80,0,5,
Bicycle D,1162,79,1,5,
Dock D,1162,80,0,5,
Bicycle D,1163,79,1,5,
Dock D,1163,80,0,5,
Dock A,1163,64,16,5,
Bicycle D,1163,79,1,5,
Dock D,1163,80,0,5,
Bicycle C,1164,79,1,5,
Dock C,1164,80,0,5,
Bicycle A,1164,63,17,5,
Dock B,1164,69,11,5,
Dock A,1164,64,16,5,
Dock B,1165,68,12,5,
Dock A,1166,65,15,5,
Dock A,1167,66,14,5,
Dock B,1169,69,11,5,
Bicycle A,1169,65,15,5,
Bicycle C,1171,79,1,5,
Dock C,1171,80,0,5,
Dock B,1174,70,10,5,
Bicycle A,1174,64,16,5,
Dock B,1176,69,11,5,
Bicycle D,1176,79,1,5,
Dock D,1176,80,0,5,
Bicycle A,1176,63,17,5,
Dock B,1176,68,12,5,
Bicycle D,1177,79,1,5,
Dock D,1177,80,0,5,
Dock B,1177,67,13,5,
Dock B,1177,66,14,5,
Dock A,1179,64,16,5,
Dock B,1179,67,13,5,
Dock A,1179,65,15,5,
Bicycle A,1179,64,16,5,
Dock B,1180,66,14,5,
Dock B,1181,67,13,5,
Bicycle C,1183,79,1,5,
Dock C,1183,80,0,5,
Bicycle A,1184,63,17,5,
Bicycle C,1184,79,1,5,
Dock C,1184,80,0,5,
Dock B,1184,68,12,5,
Bicycle C,1184,79,1,5,
Dock C,1184,80,0,5,
Bicycle C,1185,79,1,5,
Dock C,1185,80,0,5,
Dock B,1185,67,13,5,
Bicycle D,1187,79,1,5,
Dock D,1187,80,0,5,
Dock B,1188,66,14,5,
Bicycle C,1188,79,1,5,
Dock C,1188,80,0,5,
Dock B,1189,67,13,5,
Dock A,1190,64,16,5,
Dock B,1191,66,14,5,
Bicycle A,1192,63,17,5,
Bicycle A,1193,62,18,5,
Bicycle A,1194,61,19,5,
Bicycle D,1196,79,1,5,
Dock D,1196,80,0,5,
Dock B,1197,67,13,5,
Dock B,1198,68,12,5,
Bicycle D,1199,79,1,5,
Dock D,1199,80,0,5,
Bicycle C,1200,79,1,5,
Dock C,1200,80,0,5,
Dock A,1201,62,18,5,
Bicycle C,1201,79,1,5,
Dock C,1201,80,0,5,
Dock A,1201,63,17,5,
Dock B,1201,69,11,5,
Bicycle D,1201,79,1,5,
Dock D,1201,80,0,5,
Dock A,1204,64,16,5,
Dock B,1204,68,12,5,
Dock B,1204,67,13,5,
Bicycle C,1205,79,1,5,
Dock C,1205,80,0,5,
Bicycle A,1205,63,17,5,
Bicycle D,1206,79,1,5,
Dock D,1206,80,0,5,
Bicycle D,1206,79,1,5,
Dock D,1206,80,0,5,
Dock A,1209,64,16,5,
Dock A,1209,65,15,5,
Dock B,1209,66,14,5,
Dock B,1210,65,15,5,
Dock B,1211,66,14,5,
Bicycle D,1213,79,1,5,
Dock D,1213,80,0,5,
Dock B,1214,65,15,5,
Dock A,1216,66,14,5,
Bicycle D,1217,79,1,5,
Dock D,1217,80,0,5,
Dock B,1220,64,16,5,
Dock A,1220,67,13,5,
Bicycle A,1221,66,14,5,
Dock B,1222,63,17,5,
Bicycle D,1222,79,1,5,
Dock D,1222,80,0,5,
Dock B,1222,62,18,5,
Bicycle D,1222,79,1,5,
Dock D,1222,80,0,5,
Bicycle A,1223,65,15,5,
Bicycle D,1223,79,1,5,
Dock D,1223,80,0,5,
Dock B,1225,63,17,5,
Bicycle D,1225,79,1,5,
Dock D,1225,80,0,5,
Dock A,1225,66,14,5,
Bicycle C,1226,79,1,5,
Dock C,1226,80,0,5,
Dock A,1226,67,13,5,
Dock A,1227,68,12,5,
Bicycle C,1228,79,1,5,
Dock C,1228,80,0,5,
Bicycle A,1229,67,13,5,
Dock B,1229,64,16,5,
Bicycle D,1229,79,1,5,
Dock D,1229,80,0,5,
Dock A,1230,68,12,5,
Bicycle A,1230,67,13,5,
Dock B,1230,63,17,5,
Dock B,1232,62,18,5,
Bicycle D,1232,79,1,5,
Dock D,1233,80,0,5,
Dock B,1233,63,17,5,
Dock A,1233,68,12,5,
Dock A,1235,69,11,5,
Bicycle D,1235,79,1,5,
Dock B,1235,62,18,5,
Bicycle C,1236,79,1,5,
Dock C,1236,80,0,5,
Bicycle A,1238,68,12,5,
Dock A,1238,69,11,5,
Dock D,1239,80,0,5,
Bicycle D,1239,79,1,5,
Bicycle C,1241,79,1,5,
Dock C,1241,80,0,5,
Dock B,1242,63,17,5,
Dock D,1242,80,0,5,
Dock A,1243,70,10,5,
Dock B,1243,64,16,5,
Bicycle A,1244,69,11,5,
Bicycle D,1244,79,1,5,
Dock A,1248,70,10,5,
Dock D,1249,80,0,5,
Dock B,1250,65,15,5,
Bicycle C,1252,79,1,5,
Dock C,1252,80,0,5,
Dock B,1253,64,16,5,
Bicycle A,1253,69,11,5,
Dock B,1253,63,17,5,
Bicycle A,1254,68,12,5,
Bicycle C,1254,79,1,5,
Dock C,1254,80,0,5,
Bicycle D,1255,79,1,5,
Bicycle A,1258,67,13,5,
Bicycle D,1258,78,2,5,
Dock A,1259,68,12,5,
Dock B,1259,64,16,5,
Bicycle A,1259,67,13,5,
Dock D,1259,79,1,5,
Bicycle A,1260,66,14,5,
Bicycle A,1260,65,15,5,
Dock A,1261,66,14,5,
Dock B,1262,63,17,5,
Dock D,1262,80,0,5,
Dock B,1262,64,16,5,
Bicycle D,1262,79,1,5,
Dock B,1264,65,15,5,
Dock B,1265,66,14,5,
Bicycle D,1265,78,2,5,
Dock B,1265,65,15,5,
Dock B,1266,66,14,5,
Dock A,1266,67,13,5,
Dock B,1267,65,15,5,
Bicycle D,1267,77,3,5,
Dock A,1267,68,12,5,
Dock B,1267,66,14,5,
Dock A,1270,69,11,5,
Bicycle A,1271,68,12,5,
Bicycle C,1272,79,1,5,
Dock C,1272,80,0,5,
Bicycle C,1272,79,1,5,
Dock C,1272,80,0,5,
Dock B,1272,65,15,5,
Bicycle A,1273,67,13,5,
Bicycle A,1274,66,14,5,
Bicycle A,1275,65,15,5,
Bicycle C,1275,79,1,5,
Dock C,1275,80,0,5,
Dock B,1276,66,14,5,
Bicycle D,1277,76,4,5,
Dock B,1279,67,13,5,
Bicycle C,1279,79,1,5,
Dock C,1279,80,0,5,
Dock D,1280,77,3,5,
Dock B,1280,68,12,5,
Dock A,1281,66,14,5,
Bicycle D,1281,76,4,5,
Dock B,1282,69,11,5,
Dock B,1282,68,12,5,
Dock D,1282,77,3,5,
Bicycle D,1283,76,4,5,
Dock B,1283,67,13,5,
Dock A,1284,67,13,5,
Bicycle A,1284,66,14,5,
Dock D,1284,77,3,5,
Dock B,1284,66,14,5,
Dock A,1285,67,13,5,
Dock B,1288,65,15,5,
Dock D,1289,78,2,5,
Dock B,1289,64,16,5,
Dock B,1289,63,17,5,
Bicycle D,1290,77,3,5,
Dock B,1291,64,16,5,
Dock A,1292,68,12,5,
Bicycle A,1294,67,13,5,
Dock B,1295,63,17,5,
Bicycle D,1295,76,4,5,
Bicycle A,1296,66,14,5,
Dock B,1296,62,18,5,
Dock B,1297,61,19,5,
Bicycle A,1298,65,15,5,
Dock A,1298,66,14,5,
Bicycle A,1299,65,15,5,
Bicycle D,1301,75,5,5,
Dock B,1302,62,18,5,
Dock B,1302,61,19,5,
Dock B,1303,62,18,5,
Dock B,1303,61,19,5,
Dock B,1304,62,18,5,
Dock A,1304,66,14,5,
Bicycle D,1304,74,6,5,
Bicycle C,1304,79,1,5,
Dock C,1304,80,0,5,
Dock B,1304,61,19,5,
Dock B,1304,62,18,5,
Bicycle D,1306,73,7,5,
Dock A,1307,67,13,5,
Bicycle D,1308,72,8,5,
Dock A,1309,68,12,5,
Dock A,1310,69,11,5,
Bicycle D,1310,71,9,5,
Bicycle C,1311,79,1,5,
Dock C,1311,80,0,5,
Bicycle A,1313,68,12,5,
Dock D,1313,72,8,5,
Dock A,1313,69,11,5,
Bicycle C,1314,79,1,5,
Dock C,1314,80,0,5,
Bicycle A,1314,68,12,5,
Dock B,1315,61,19,5,
Bicycle A,1317,67,13,5,
Dock B,1317,60,20,5,
Dock D,1318,73,7,5,
Dock B,1319,61,19,5,
Dock B,1320,60,20,5,
Bicycle D,1321,72,8,5,
Bicycle A,1321,66,14,5,
Dock B,1322,61,19,5,
Dock B,1322,62,18,5,
Bicycle A,1322,65,15,5,
Bicycle C,1323,79,1,5,
Dock C,1323,80,0,5,
Bicycle C,1323,79,1,5,
Dock C,1323,80,0,5,
Bicycle C,1323,79,1,5,
Dock C,1323,80,0,5,
Dock D,1324,73,7,5,
Dock A,1324,66,14,5,
Bicycle A,1324,65,15,5,
Bicycle C,1325,79,1,5,
Dock C,1325,80,0,5,
Bicycle D,1327,72,8,5,
Dock B,1327,63,17,5,
Dock B,1327,64,16,5,
Bicycle D,1328,71,9,5,
Dock A,1329,66,14,5,
Dock D,1330,72,8,5,
Bicycle A,1330,65,15,5,
Dock D,1331,73,7,5,
Dock B,1331,63,17,5,
Dock A,1331,66,14,5,
Dock B,1331,64,16,5,
Bicycle D,1331,72,8,5,
Dock B,1331,63,17,5,
Dock D,1332,73,7,5,
Dock B,1334,62,18,5,
Bicycle A,1334,65,15,5,
Dock A,1334,66,14,5,
Dock D,1336,74,6,5,
Dock B,1336,63,17,5,
Dock B,1336,62,18,5,
Dock B,1336,61,19,5,
Bicycle C,1337,79,1,5,
Dock C,1337,80,0,5,
Bicycle D,1337,73,7,5,
Dock B,1337,60,20,5,
Bicycle C,1337,79,1,5,
Dock C,1337,80,0,5,
Dock B,1338,59,21,5,
Bicycle A,1338,65,15,5,
Dock B,1338,58,22,5,
Bicycle A,1338,64,16,5,
Bicycle D,1338,72,8,5,
Bicycle A,1338,63,17,5,
Dock B,1340,59,21,5,
Dock A,1340,64,16,5,
Dock A,1341,65,15,5,
Bicycle D,1342,71,9,5,
Bicycle D,1342,70,10,5,
Dock B,1342,60,20,5,
Dock B,1343,59,21,5,
Dock B,1343,60,20,5,
Dock A,1344,66,14,5,
Dock B,1344,61,19,5,
Dock A,1345,67,13,5,
Bicycle C,1345,79,1,5,
Dock C,1345,80,0,5,
Dock B,1346,60,20,5,
Dock D,1346,71,9,5,
Dock B,1347,59,21,5,
Dock D,1349,72,8,5,
Dock B,1351,58,22,5,
Dock B,1351,57,23,5,
Dock B,1354,56,24,5,
Bicycle C,1355,79,1,5,
Dock C,1355,80,0,5,
Bicycle D,1355,71,9,5,
Bicycle C,1357,79,1,5,
Dock C,1357,80,0,5,
Bicycle A,1357,66,14,5,
Dock B,1357,55,25,5,
Dock B,1358,54,26,5,
Dock A,1358,67,13,5,
Bicycle C,1359,79,1,5,
Dock C,1359,80,0,5,
Bicycle A,1360,66,14,5,
Dock D,1360,72,8,5,
Dock D,1363,73,7,5,
Dock B,1364,55,25,5,
Bicycle D,1364,72,8,5,
Bicycle A,1364,65,15,5,
Bicycle D,1365,71,9,5,
Bicycle D,1366,70,10,5,
Bicycle D,1366,69,11,5,
Dock D,1367,70,10,5,
Dock A,1367,66,14,5,
Dock A,1367,67,13,5,
Bicycle A,1368,66,14,5,
Bicycle A,1368,65,15,5,
Dock A,1369,66,14,5,
Dock B,1369,56,24,5,
Dock B,1369,57,23,5,
Dock D,1369,71,9,5,
Bicycle D,1369,70,10,5,
Bicycle D,1370,69,11,5,
Dock A,1371,67,13,5,
Dock B,1373,58,22,5,
Dock A,1373,68,12,5,
Bicycle C,1374,79,1,5,
Dock C,1374,80,0,5,
Dock B,1374,59,21,5,
Dock A,1374,69,11,5,
Bicycle A,1374,68,12,5,
Bicycle A,1374,67,13,5,
Dock B,1377,58,22,5,
Dock B,1378,57,23,5,
Bicycle D,1379,68,12,5,
Dock B,1379,58,22,5,
Dock B,1380,59,21,5,
Dock D,1380,69,11,5,
Dock B,1381,58,22,5,
Dock A,1382,68,12,5,
Dock B,1383,57,23,5,
Bicycle D,1383,68,12,5,
Bicycle A,1384,67,13,5,
Bicycle C,1384,79,1,5,
Dock C,1384,80,0,5,
Dock B,1385,56,24,5,
Bicycle C,1385,79,1,5,
Dock C,1385,80,0,5,
Dock B,1386,55,25,5,
Dock A,1387,68,12,5,
Bicycle D,1387,67,13,5,
Bicycle C,1387,79,1,5,
Dock C,1387,80,0,5,
Dock B,1389,56,24,5,
Bicycle D,1390,66,14,5,
Dock B,1390,55,25,5,
Bicycle D,1390,65,15,5,
Dock B,1391,54,26,5,
Dock A,1391,69,11,5,
Bicycle C,1391,79,1,5,
Dock C,1391,80,0,5,
Dock D,1391,66,14,5,
Bicycle A,1392,68,12,5,
Dock A,1392,69,11,5,
Dock B,1392,53,27,5,
Bicycle D,1393,65,15,5,
Dock D,1393,66,14,5,
Dock A,1393,70,10,5,
Bicycle D,1395,65,15,5,
Dock A,1395,71,9,5,
Dock D,1395,66,14,5,
Dock B,1396,54,26,5,
Dock B,1398,53,27,5,
Dock A,1399,72,8,5,
Dock B,1402,52,28,5,
Bicycle A,1403,71,9,5,
Bicycle D,1403,65,15,5,
Dock D,1404,66,14,5,
Bicycle A,1404,70,10,5,
Bicycle A,1405,69,11,5,
Bicycle C,1405,79,1,5,
Dock C,1405,80,0,5,
Dock A,1406,70,10,5,
Bicycle A,1406,69,11,5,
Dock B,1407,51,29,5,
Bicycle C,1407,79,1,5,
Dock C,1407,80,0,5,
Bicycle C,1409,79,1,5,
Dock C,1409,80,0,5,
Bicycle C,1409,79,1,5,
Dock C,1409,80,0,5,
Bicycle C,1409,79,1,5,
Dock C,1409,80,0,5,
Dock B,1409,52,28,5,
Bicycle A,1409,68,12,5,
Bicycle A,1410,67,13,5,
Bicycle D,1410,65,15,5,
Bicycle A,1410,66,14,5,
Dock B,1410,53,27,5,
Dock B,1411,54,26,5,
Bicycle A,1411,65,15,5,
Bicycle C,1412,79,1,5,
Dock C,1412,80,0,5,
Bicycle C,1413,79,1,5,
Dock C,1413,80,0,5,
Dock B,1414,53,27,5,
Dock A,1414,66,14,5,
Bicycle D,1415,64,16,5,
Bicycle A,1415,65,15,5,
Dock B,1415,52,28,5,
Dock D,1416,65,15,5,
Bicycle A,1417,64,16,5,
Dock B,1417,53,27,5,
Dock D,1417,66,14,5,
Dock B,1418,54,26,5,
Dock D,1418,67,13,5,
Dock A,1418,65,15,5,
Dock B,1418,55,25,5,
Dock B,1418,56,24,5,
Dock D,1418,68,12,5,
Dock B,1419,57,23,5,
Dock D,1419,69,11,5,
Dock D,1420,70,10,5,
Dock B,1421,58,22,5,
Bicycle C,1421,79,1,5,
Dock C,1421,80,0,5,
Dock B,1422,59,21,5,
Bicycle D,1423,69,11,5,
Bicycle D,1423,68,12,5,
Bicycle D,1423,67,13,5,
Bicycle A,1423,64,16,5,
Dock B,1424,58,22,5,
Bicycle D,1424,66,14,5,
Dock D,1425,67,13,5,
Dock B,1425,57,23,5,
Dock B,1425,56,24,5,
Dock A,1425,65,15,5,
Dock A,1426,66,14,5,
Dock A,1426,67,13,5,
Dock B,1428,57,23,5,
Dock A,1429,68,12,5,
Dock D,1429,68,12,5,
Dock B,1433,56,24,5,
Dock B,1433,55,25,5,
Bicycle D,1434,67,13,5,
Bicycle C,1435,79,1,5,
Dock C,1435,80,0,5,
Bicycle C,1436,79,1,5,
Dock C,1436,80,0,5,
Bicycle C,1436,79,1,5,
Dock C,1436,80,0,5,
Dock B,1437,54,26,5,
Dock A,1437,69,11,5,
Dock B,1438,53,27,5,
Bicycle A,1439,68,12,5,
Bicycle D,1440,66,14,5,
Bicycle C,1440,79,1,5,
Dock C,1440,80,0,5,
Bicycle D,1441,65,15,5,
Bicycle C,1441,79,1,5,
Dock C,1441,80,0,5,
Dock D,1441,66,14,5,
Bicycle C,1442,79,1,5,
Dock C,1442,80,0,5,
Bicycle D,1443,65,15,5,
Dock A,1443,69,11,5,
Dock B,1443,52,28,5,
Dock D,1443,66,14,5,
Dock A,1445,70,10,5,
Dock B,1446,53,27,5,
Dock A,1446,71,9,5,
Dock D,1446,67,13,5,
Dock B,1447,52,28,5,
Dock D,1448,68,12,5,
Bicycle A,1448,70,10,5,
Dock B,1448,51,29,5,
Dock D,1449,69,11,5,
Bicycle A,1450,69,11,5,
Dock D,1450,70,10,5,
Bicycle C,1450,79,1,5,
Dock C,1450,80,0,5,
Bicycle A,1451,68,12,5,
Dock B,1451,50,30,5,
Bicycle C,1452,79,1,5,
Dock C,1452,80,0,5,
Bicycle D,1453,69,11,5,
Dock B,1453,49,31,5,
Bicycle C,1453,79,1,5,
Dock C,1453,80,0,5,
Bicycle A,1455,67,13,5,
Dock B,1455,50,30,5,
Bicycle D,1455,68,12,5,
Bicycle C,1456,79,1,5,
Dock C,1456,80,0,5,
Dock B,1456,51,29,5,
Dock B,1457,50,30,5,
Dock A,1457,68,12,5,
Dock A,1457,69,11,5,
Bicycle C,1457,79,1,5,
Dock C,1457,80,0,5,
Dock B,1458,51,29,5,
Bicycle D,1459,67,13,5,
Dock B,1460,50,30,5,
Dock D,1460,68,12,5,
Dock B,1460,51,29,5,
Bicycle D,1461,67,13,5,
Dock A,1461,70,10,5,
Dock D,1462,68,12,5,
Bicycle D,1462,67,13,5,
Bicycle A,1463,69,11,5,
Bicycle A,1463,68,12,5,
Dock A,1464,69,11,5,
Dock A,1465,70,10,5,
Dock D,1465,68,12,5,
Bicycle D,1466,67,13,5,
Dock D,1466,68,12,5,
Bicycle C,1467,79,1,5,
Dock C,1467,80,0,5,
Bicycle C,1468,79,1,5,
Dock C,1468,80,0,5,
Dock B,1468,52,28,5,
Bicycle C,1469,79,1,5,
Dock C,1469,80,0,5,
Bicycle A,1469,69,11,5,
Dock D,1469,69,11,5,
Dock B,1470,53,27,5,
Bicycle C,1471,79,1,5,
Dock C,1471,80,0,5,
Bicycle C,1471,79,1,5,
Dock C,1471,80,0,5,
Dock A,1471,70,10,5,
Bicycle D,1472,68,12,5,
Bicycle D,1472,67,13,5,
Bicycle C,1473,79,1,5,
Dock C,1473,80,0,5,
Bicycle A,1473,69,11,5,
Dock A,1474,70,10,5,
Dock A,1474,71,9,5,
Dock B,1474,52,28,5,
Bicycle C,1476,79,1,5,
Dock C,1476,80,0,5,
Dock D,1476,68,12,5,
Dock B,1477,53,27,5,
Dock D,1477,69,11,5,
Dock B,1477,52,28,5,
Dock B,1478,51,29,5,
Bicycle D,1478,68,12,5,
Dock D,1478,69,11,5,
Bicycle A,1479,70,10,5,
Bicycle D,1479,68,12,5,
Dock D,1479,69,11,5,
Bicycle C,1480,79,1,5,
Dock C,1480,80,0,5,
Bicycle D,1480,68,12,5,
Dock B,1480,52,28,5,
Dock D,1481,69,11,5,
Dock A,1481,71,9,5,
Bicycle A,1481,70,10,5,
Dock A,1482,71,9,5,
Dock D,1482,70,10,5,
Dock A,1483,72,8,5,
Dock B,1484,51,29,5,
Dock D,1485,71,9,5,
Dock B,1486,52,28,5,
Bicycle A,1486,71,9,5,
Dock D,1487,72,8,5,
Dock B,1487,51,29,5,
Bicycle A,1488,70,10,5,
Bicycle D,1489,71,9,5,
Dock B,1489,52,28,5,
Dock B,1490,51,29,5,
Dock B,1491,50,30,5,
Bicycle C,1491,79,1,5,
Dock C,1491,80,0,5,
Dock A,1492,71,9,5,
Dock B,1493,51,29,5,
Bicycle D,1493,70,10,5,
Bicycle D,1493,69,11,5,
Dock B,1493,50,30,5,
Bicycle D,1494,68,12,5,
Bicycle D,1495,67,13,5,
Bicycle A,1495,70,10,5,
Dock B,1495,51,29,5,
Dock A,1496,71,9,5,
Dock A,1496,72,8,5,
Dock B,1496,50,30,5,
Dock B,1496,49,31,5,
Bicycle A,1496,71,9,5,
Dock B,1496,48,32,5,
Bicycle A,1496,70,10,5,
Dock A,1497,71,9,5,
Bicycle C,1498,79,1,5,
Dock C,1498,80,0,5,
Bicycle C,1498,79,1,5,
Dock C,1498,80,0,5,
Bicycle A,1498,70,10,5,
Bicycle A,1498,69,11,5,
Dock A,1499,70,10,5,
Bicycle D,1499,66,14,5,
Dock B,1500,49,31,5,
Dock D,1500,67,13,5,
Bicycle A,1500,69,11,5,
Bicycle D,1502,66,14,5,
Dock B,1502,50,30,5,
Bicycle C,1502,79,1,5,
Dock C,1502,80,0,5,
Dock A,1502,70,10,5,
Dock B,1503,51,29,5,
Dock B,1503,52,28,5,
Bicycle C,1504,79,1,5,
Dock C,1504,80,0,5,
Dock A,1505,71,9,5,
Dock B,1505,53,27,5,
Bicycle D,1505,65,15,5,
Dock B,1506,52,28,5,
Dock D,1506,66,14,5,
Bicycle C,1506,79,1,5,
Dock C,1506,80,0,5,
Bicycle D,1506,65,15,5,
Dock D,1507,66,14,5,
Bicycle C,1507,79,1,5,
Dock C,1507,80,0,5,
Bicycle C,1507,79,1,5,
Dock C,1507,80,0,5,
Dock B,1508,53,27,5,
Bicycle D,1508,65,15,5,
Dock D,1509,66,14,5,
Bicycle D,1510,65,15,5,
Dock A,1510,72,8,5,
Dock A,1510,73,7,5,
Bicycle A,1512,72,8,5,
Dock A,1512,73,7,5,
Dock A,1513,74,6,5,
Bicycle D,1513,64,16,5,
Dock D,1513,65,15,5,
Bicycle D,1514,64,16,5,
Bicycle D,1514,63,17,5,
Bicycle A,1515,73,7,5,
Dock D,1515,64,16,5,
Dock D,1516,65,15,5,
Bicycle C,1516,79,1,5,
Dock C,1516,80,0,5,
Bicycle A,1516,72,8,5,
Dock A,1516,73,7,5,
Dock A,1517,74,6,5,
Dock B,1517,52,28,5,
Dock B,1517,51,29,5,
Bicycle A,1518,73,7,5,
Dock B,1518,50,30,5,
Dock A,1518,74,6,5,
Dock B,1518,51,29,5,
Dock D,1518,66,14,5,
Dock B,1519,50,30,5,
Bicycle A,1519,73,7,5,
Bicycle C,1519,79,1,5,
Dock C,1519,80,0,5,
Dock B,1519,49,31,5,
Bicycle A,1519,72,8,5,
Bicycle C,1520,79,1,5,
Dock C,1520,80,0,5,
Bicycle D,1520,65,15,5,
Dock B,1520,50,30,5,
Dock B,1520,51,29,5,
Dock A,1522,73,7,5,
Dock B,1523,50,30,5,
Bicycle D,1523,64,16,5,
Dock B,1523,49,31,5,
Bicycle C,1524,79,1,5,
Dock C,1524,80,0,5,
Bicycle D,1524,63,17,5,
Dock B,1524,50,30,5,
Dock B,1524,51,29,5,
Bicycle C,1524,79,1,5,
Dock C,1524,80,0,5,
Dock B,1525,52,28,5,
Bicycle A,1526,72,8,5,
Dock D,1527,64,16,5,
Bicycle A,1527,71,9,5,
Dock A,1527,72,8,5,
Dock A,1527,73,7,5,
Bicycle A,1528,72,8,5,
Dock B,1529,51,29,5,
Bicycle A,1530,71,9,5,
Dock D,1530,65,15,5,
Dock B,1531,52,28,5,
Dock D,1531,66,14,5,
Dock D,1532,67,13,5,
Dock B,1532,53,27,5,
Bicycle A,1533,70,10,5,
Bicycle D,1533,66,14,5,
Bicycle A,1533,69,11,5,
Dock B,1534,54,26,5,
Bicycle A,1534,68,12,5,
Dock D,1534,67,13,5,
Bicycle A,1535,67,13,5,
Bicycle D,1535,66,14,5,
Bicycle A,1535,66,14,5,
Bicycle D,1536,65,15,5,
Bicycle D,1536,64,16,5,
Dock A,1536,67,13,5,
Dock B,1537,55,25,5,
Bicycle C,1537,79,1,5,
Dock C,1537,80,0,5,
Bicycle C,1538,79,1,5,
Dock C,1538,80,0,5,
Bicycle C,1538,79,1,5,
Dock C,1538,80,0,5,
Dock A,1538,68,12,5,
Dock B,1538,54,26,5,
Dock A,1539,69,11,5,
Dock B,1539,55,25,5,
Dock A,1539,70,10,5,
Dock B,1539,54,26,5,
Dock B,1541,55,25,5,
Dock B,1541,56,24,5,
Bicycle D,1541,63,17,5,
Bicycle C,1541,79,1,5,
Dock C,1541,80,0,5,
Dock B,1542,57,23,5,
Dock B,1542,58,22,5,
Bicycle A,1544,69,11,5,
Bicycle D,1544,62,18,5,
Dock A,1545,70,10,5,
Dock D,1545,63,17,5,
Bicycle C,1545,79,1,5,
Dock C,1545,80,0,5,
Dock B,1546,57,23,5,
Dock A,1547,71,9,5,
Dock D,1547,64,16,5,
Dock D,1547,65,15,5,
Bicycle A,1547,70,10,5,
Bicycle A,1549,69,11,5,
Dock D,1549,66,14,5,
Bicycle D,1549,65,15,5,
Bicycle C,1550,79,1,5,
Dock C,1550,80,0,5,
Dock B,1550,56,24,5,
Bicycle A,1550,68,12,5,
Bicycle C,1551,79,1,5,
Dock C,1551,80,0,5,
Dock B,1551,57,23,5,
Dock B,1551,56,24,5,
Bicycle C,1552,79,1,5,
Dock C,1552,80,0,5,
Bicycle A,1552,67,13,5,
Dock A,1552,68,12,5,
Bicycle A,1552,67,13,5,
Dock B,1552,55,25,5,
Bicycle C,1554,79,1,5,
Dock C,1554,80,0,5,
Bicycle D,1554,64,16,5,
Dock B,1554,56,24,5,
Dock B,1555,57,23,5,
Bicycle C,1555,79,1,5,
Dock C,1555,80,0,5,
Bicycle C,1555,79,1,5,
Dock C,1555,80,0,5,
Dock D,1555,65,15,5,
Dock B,1555,56,24,5,
Dock B,1557,57,23,5,
Dock A,1558,68,12,5,
Dock B,1558,58,22,5,
Bicycle D,1558,64,16,5,
Dock D,1559,65,15,5,
Dock B,1559,59,21,5,
Bicycle D,1560,64,16,5,
Bicycle D,1561,63,17,5,
Dock D,1561,64,16,5,
Dock A,1562,69,11,5,
Dock D,1562,65,15,5,
Dock D,1562,66,14,5,
Bicycle A,1562,68,12,5,
Dock D,1562,67,13,5,
Dock A,1563,69,11,5,
Dock D,1563,68,12,5,
Bicycle D,1564,67,13,5,
Dock A,1564,70,10,5,
Bicycle C,1565,79,1,5,
Dock C,1565,80,0,5,
Bicycle C,1566,79,1,5,
Dock C,1566,80,0,5,
Dock A,1567,71,9,5,
Dock B,1567,58,22,5,
Dock B,1567,57,23,5,
Dock B,1568,56,24,5,
Bicycle C,1568,79,1,5,
Dock C,1568,80,0,5,
Bicycle A,1569,70,10,5,
Bicycle C,1569,79,1,5,
Dock C,1569,80,0,5,
Bicycle A,1570,69,11,5,
Bicycle C,1571,79,1,5,
Dock C,1571,80,0,5,
Bicycle D,1571,66,14,5,
