replication_no,time,id,prev_WaitTime,curr_WaitTime,
1,1607.021427,564,0.000000,0.000000,
1,1608.496902,562,0.000000,0.000000,
1,1617.874437,579,0.000000,0.000000,
1,1618.005259,575,0.000000,0.000000,
1,1621.726942,578,0.000000,0.000000,
1,1627.324162,582,0.000000,0.000000,
1,1628.833963,567,0.000000,0.000000,
1,1635.406433,586,0.000000,0.000000,
1,1640.748334,585,0.000000,0.000000,
1,1645.361756,587,0.000000,0.000000,
1,1654.242637,590,0.000000,0.000000,
1,1665.941893,581,0.000000,0.000000,
1,1665.952255,597,0.000000,0.000000,
1,1666.469696,572,0.000000,0.000000,
1,1671.396434,602,0.000000,0.000000,
1,1681.642607,570,0.000000,0.000000,
1,1687.904415,592,0.000000,0.000000,
1,1691.484077,603,0.000000,0.000000,
1,1692.643048,598,0.000000,0.000000,
1,1694.061547,599,0.000000,0.000000,
1,1694.217374,594,0.000000,0.000000,
1,1696.498720,591,0.000000,0.000000,
1,1696.841116,604,0.000000,0.000000,
1,1701.028520,584,0.000000,0.000000,
1,1708.384905,600,0.000000,0.000000,
1,1709.988116,583,0.000000,0.000000,
1,1714.351693,589,0.000000,0.000000,
1,1719.607353,615,0.000000,0.000000,
1,1722.655774,556,69.899584,69.899584,
1,1724.753185,620,0.000000,0.000000,
1,1727.212046,619,0.000000,0.000000,
1,1728.383673,626,0.000000,0.000000,
1,1729.278454,609,0.000000,0.000000,
1,1733.966555,593,0.000000,0.000000,
1,1739.059190,618,0.000000,0.000000,
1,1739.724270,574,57.773302,57.773302,
1,1741.286563,612,0.000000,0.000000,
1,1742.070041,552,75.614204,75.614204,
1,1743.863627,631,0.000000,0.000000,
1,1744.190759,629,0.000000,0.000000,
1,1746.349479,628,0.000000,0.000000,
1,1753.308468,632,0.000000,0.000000,
1,1756.938783,623,0.000000,0.000000,
1,1757.982081,606,0.000000,0.000000,
1,1765.386846,624,0.000000,0.000000,
1,1765.435380,625,0.000000,0.000000,
1,1766.592993,607,0.000000,0.000000,
1,1769.472790,621,0.000000,0.000000,
1,1774.840911,605,0.000000,0.000000,
1,1776.706749,633,0.000000,0.000000,
1,1783.358266,610,0.000000,0.000000,
1,1783.718464,611,0.000000,0.000000,
1,1794.798028,640,0.000000,0.000000,
1,1797.716293,622,0.000000,0.000000,
1,1799.766854,634,0.000000,0.000000,
1,1801.421478,595,19.989129,19.989129,
1,1805.788781,647,0.000000,0.000000,
